trial,score,auc,pr_auc,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,gamma,n_estimators,train_end,test_start,test_end
4,0.5340274055818619,0.48606811145510836,0.5340274055818619,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2015-03-03,2015-03-10,2015-03-24
12,0.5230145548351268,0.5294117647058824,0.5230145548351268,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2015-03-03,2015-03-10,2015-03-24
15,0.5230014768030629,0.5108359133126935,0.5230014768030629,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2015-03-03,2015-03-10,2015-03-24
20,0.5162761732033115,0.5294117647058824,0.5162761732033115,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2015-03-03,2015-03-10,2015-03-24
18,0.5060132458719815,0.5077399380804953,0.5060132458719815,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2015-03-03,2015-03-10,2015-03-24
6,0.5027921668843475,0.49535603715170284,0.5027921668843475,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2015-03-03,2015-03-10,2015-03-24
9,0.4987975831358184,0.5046439628482972,0.4987975831358184,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2015-03-03,2015-03-10,2015-03-24
16,0.49596703730243763,0.5046439628482973,0.49596703730243763,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2015-03-03,2015-03-10,2015-03-24
5,0.49505464213693495,0.4613003095975232,0.49505464213693495,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2015-03-03,2015-03-10,2015-03-24
13,0.49205214183622437,0.47678018575851394,0.49205214183622437,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2015-03-03,2015-03-10,2015-03-24
10,0.4876853429249571,0.4674922600619195,0.4876853429249571,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2015-03-03,2015-03-10,2015-03-24
2,0.45566636954390083,0.43034055727554177,0.45566636954390083,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2015-03-03,2015-03-10,2015-03-24
8,0.4494718276951039,0.4086687306501548,0.4494718276951039,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2015-03-03,2015-03-10,2015-03-24
19,0.6363028735289304,0.5365079365079365,0.6363028735289304,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2015-03-10,2015-03-17,2015-03-31
9,0.6060494775797327,0.46984126984126984,0.6060494775797327,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2015-03-10,2015-03-17,2015-03-31
7,0.6000768063958997,0.4634920634920635,0.6000768063958997,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2015-03-10,2015-03-17,2015-03-31
15,0.5957975880772832,0.5174603174603174,0.5957975880772832,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2015-03-10,2015-03-17,2015-03-31
20,0.5957432430793599,0.4793650793650793,0.5957432430793599,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2015-03-10,2015-03-17,2015-03-31
11,0.5943921728603363,0.48253968253968255,0.5943921728603363,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2015-03-10,2015-03-17,2015-03-31
6,0.5938593915834813,0.4666666666666667,0.5938593915834813,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2015-03-10,2015-03-17,2015-03-31
17,0.5931813153256993,0.4761904761904761,0.5931813153256993,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2015-03-10,2015-03-17,2015-03-31
4,0.5909052410128195,0.45079365079365086,0.5909052410128195,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2015-03-10,2015-03-17,2015-03-31
3,0.5894604260353025,0.43492063492063493,0.5894604260353025,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2015-03-10,2015-03-17,2015-03-31
1,0.5781701803081751,0.49206349206349204,0.5781701803081751,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2015-03-10,2015-03-17,2015-03-31
12,0.5715375584964042,0.4349206349206349,0.5715375584964042,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2015-03-10,2015-03-17,2015-03-31
2,0.5508856732797139,0.473015873015873,0.5508856732797139,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2015-03-10,2015-03-17,2015-03-31
5,0.5503284328583015,0.46031746031746035,0.5503284328583015,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2015-03-10,2015-03-17,2015-03-31
18,0.5479938381962993,0.45396825396825397,0.5479938381962993,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2015-03-10,2015-03-17,2015-03-31
13,0.5437407716332414,0.3968253968253968,0.5437407716332414,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2015-03-10,2015-03-17,2015-03-31
16,0.5437075641825649,0.4634920634920635,0.5437075641825649,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2015-03-10,2015-03-17,2015-03-31
14,0.5322455871883542,0.43174603174603177,0.5322455871883542,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2015-03-10,2015-03-17,2015-03-31
10,0.5261219995708631,0.4222222222222222,0.5261219995708631,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2015-03-10,2015-03-17,2015-03-31
8,0.5179246708666068,0.3492063492063492,0.5179246708666068,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2015-03-10,2015-03-17,2015-03-31
15,0.6771605269930031,0.5324675324675325,0.6771605269930031,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2015-03-17,2015-03-24,2015-04-07
2,0.6767845073695122,0.5454545454545455,0.6767845073695122,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2015-03-17,2015-03-24,2015-04-07
17,0.6594610831821188,0.5227272727272727,0.6594610831821188,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2015-03-17,2015-03-24,2015-04-07
11,0.653696783743329,0.4707792207792208,0.653696783743329,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2015-03-17,2015-03-24,2015-04-07
9,0.6488745787399336,0.474025974025974,0.6488745787399336,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2015-03-17,2015-03-24,2015-04-07
16,0.6487832104284107,0.474025974025974,0.6487832104284107,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2015-03-17,2015-03-24,2015-04-07
5,0.6468148679905013,0.47727272727272724,0.6468148679905013,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2015-03-17,2015-03-24,2015-04-07
20,0.6463181554571162,0.5,0.6463181554571162,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2015-03-17,2015-03-24,2015-04-07
18,0.6378438225052271,0.474025974025974,0.6378438225052271,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2015-03-17,2015-03-24,2015-04-07
6,0.6348746701796137,0.43506493506493504,0.6348746701796137,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2015-03-17,2015-03-24,2015-04-07
4,0.634352107731258,0.47077922077922074,0.634352107731258,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2015-03-17,2015-03-24,2015-04-07
19,0.6296202289083487,0.5194805194805195,0.6296202289083487,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2015-03-17,2015-03-24,2015-04-07
1,0.6237926467588821,0.46753246753246747,0.6237926467588821,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2015-03-17,2015-03-24,2015-04-07
3,0.6221972820627822,0.4805194805194805,0.6221972820627822,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2015-03-17,2015-03-24,2015-04-07
12,0.6139692657555534,0.4967532467532468,0.6139692657555534,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2015-03-17,2015-03-24,2015-04-07
13,0.609146320502964,0.4545454545454546,0.609146320502964,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2015-03-17,2015-03-24,2015-04-07
14,0.6059409871388911,0.40584415584415584,0.6059409871388911,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2015-03-17,2015-03-24,2015-04-07
7,0.6020392748451975,0.461038961038961,0.6020392748451975,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2015-03-17,2015-03-24,2015-04-07
10,0.5992981128172684,0.44155844155844154,0.5992981128172684,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2015-03-17,2015-03-24,2015-04-07
8,0.5864411378048237,0.38636363636363635,0.5864411378048237,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2015-03-17,2015-03-24,2015-04-07
15,0.8220354870617204,0.6319444444444444,0.8220354870617204,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2015-03-24,2015-03-31,2015-04-14
19,0.7961956268242818,0.607638888888889,0.7961956268242818,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2015-03-24,2015-03-31,2015-04-14
20,0.7391347431813996,0.5173611111111112,0.7391347431813996,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2015-03-24,2015-03-31,2015-04-14
16,0.7217518927890337,0.48958333333333337,0.7217518927890337,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2015-03-24,2015-03-31,2015-04-14
1,0.7209355318101336,0.5729166666666666,0.7209355318101336,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2015-03-24,2015-03-31,2015-04-14
11,0.7173296500746812,0.5,0.7173296500746812,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2015-03-24,2015-03-31,2015-04-14
5,0.7120623304482032,0.53125,0.7120623304482032,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2015-03-24,2015-03-31,2015-04-14
4,0.7113613854094677,0.5347222222222223,0.7113613854094677,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2015-03-24,2015-03-31,2015-04-14
10,0.7108135718872731,0.4930555555555555,0.7108135718872731,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2015-03-24,2015-03-31,2015-04-14
18,0.710066220537243,0.4930555555555556,0.710066220537243,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2015-03-24,2015-03-31,2015-04-14
7,0.7065115292445279,0.4930555555555556,0.7065115292445279,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2015-03-24,2015-03-31,2015-04-14
14,0.6968606681909505,0.5138888888888888,0.6968606681909505,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2015-03-24,2015-03-31,2015-04-14
3,0.695703238817941,0.4618055555555556,0.695703238817941,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2015-03-24,2015-03-31,2015-04-14
17,0.6912877211342859,0.4305555555555556,0.6912877211342859,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2015-03-24,2015-03-31,2015-04-14
6,0.6897555133015499,0.4409722222222222,0.6897555133015499,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2015-03-24,2015-03-31,2015-04-14
9,0.6886130693002356,0.4548611111111111,0.6886130693002356,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2015-03-24,2015-03-31,2015-04-14
8,0.6852683046123238,0.48263888888888884,0.6852683046123238,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2015-03-24,2015-03-31,2015-04-14
12,0.6832346862299513,0.513888888888889,0.6832346862299513,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2015-03-24,2015-03-31,2015-04-14
13,0.6799789679140872,0.4930555555555555,0.6799789679140872,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2015-03-24,2015-03-31,2015-04-14
2,0.6343955381035958,0.3680555555555556,0.6343955381035958,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2015-03-24,2015-03-31,2015-04-14
19,0.8440355024321898,0.6923076923076923,0.8440355024321898,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2015-03-31,2015-04-07,2015-04-21
15,0.8273631830648855,0.6421404682274248,0.8273631830648855,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2015-03-31,2015-04-07,2015-04-21
20,0.7476881523815346,0.5585284280936454,0.7476881523815346,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2015-03-31,2015-04-07,2015-04-21
7,0.736042326902856,0.5384615384615383,0.736042326902856,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2015-03-31,2015-04-07,2015-04-21
16,0.7224440255645916,0.5083612040133779,0.7224440255645916,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2015-03-31,2015-04-07,2015-04-21
9,0.7196031234490279,0.5752508361204014,0.7196031234490279,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2015-03-31,2015-04-07,2015-04-21
14,0.703989174457728,0.5217391304347826,0.703989174457728,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2015-03-31,2015-04-07,2015-04-21
11,0.7016218455713209,0.5050167224080268,0.7016218455713209,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2015-03-31,2015-04-07,2015-04-21
18,0.7002073610189937,0.47826086956521735,0.7002073610189937,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2015-03-31,2015-04-07,2015-04-21
3,0.6960955535122431,0.5217391304347826,0.6960955535122431,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2015-03-31,2015-04-07,2015-04-21
17,0.6916881094549281,0.47491638795986624,0.6916881094549281,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2015-03-31,2015-04-07,2015-04-21
5,0.6901967546762944,0.4648829431438127,0.6901967546762944,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2015-03-31,2015-04-07,2015-04-21
6,0.6848867487007444,0.46822742474916385,0.6848867487007444,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2015-03-31,2015-04-07,2015-04-21
1,0.6775916783498925,0.5150501672240803,0.6775916783498925,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2015-03-31,2015-04-07,2015-04-21
4,0.668728662365008,0.47826086956521735,0.668728662365008,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2015-03-31,2015-04-07,2015-04-21
10,0.6685503809525013,0.5050167224080268,0.6685503809525013,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2015-03-31,2015-04-07,2015-04-21
12,0.6638106560339293,0.4916387959866221,0.6638106560339293,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2015-03-31,2015-04-07,2015-04-21
8,0.66239312890329,0.5050167224080268,0.66239312890329,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2015-03-31,2015-04-07,2015-04-21
2,0.660757260327111,0.471571906354515,0.660757260327111,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2015-03-31,2015-04-07,2015-04-21
13,0.6307309657050112,0.4648829431438127,0.6307309657050112,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2015-03-31,2015-04-07,2015-04-21
19,0.7834534835202167,0.6298701298701299,0.7834534835202167,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2015-04-07,2015-04-14,2015-04-28
18,0.7410211212487916,0.5616883116883117,0.7410211212487916,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2015-04-07,2015-04-14,2015-04-28
20,0.7384315289514591,0.564935064935065,0.7384315289514591,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2015-04-07,2015-04-14,2015-04-28
15,0.7311173921808845,0.6006493506493507,0.7311173921808845,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2015-04-07,2015-04-14,2015-04-28
7,0.725908673557387,0.5681818181818181,0.725908673557387,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2015-04-07,2015-04-14,2015-04-28
11,0.7169451642057281,0.5454545454545454,0.7169451642057281,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2015-04-07,2015-04-14,2015-04-28
14,0.7097004114758287,0.525974025974026,0.7097004114758287,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2015-04-07,2015-04-14,2015-04-28
16,0.6754687107813382,0.5032467532467532,0.6754687107813382,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2015-04-07,2015-04-14,2015-04-28
8,0.6703369537373565,0.5097402597402597,0.6703369537373565,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2015-04-07,2015-04-14,2015-04-28
6,0.6680704666541104,0.49350649350649345,0.6680704666541104,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2015-04-07,2015-04-14,2015-04-28
3,0.6641989870524811,0.47727272727272724,0.6641989870524811,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2015-04-07,2015-04-14,2015-04-28
9,0.6641198909251567,0.5227272727272727,0.6641198909251567,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2015-04-07,2015-04-14,2015-04-28
2,0.6630897175195374,0.4707792207792208,0.6630897175195374,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2015-04-07,2015-04-14,2015-04-28
5,0.6591519244015634,0.4805194805194805,0.6591519244015634,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2015-04-07,2015-04-14,2015-04-28
10,0.6567314007472214,0.474025974025974,0.6567314007472214,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2015-04-07,2015-04-14,2015-04-28
17,0.6494564570441501,0.4805194805194805,0.6494564570441501,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2015-04-07,2015-04-14,2015-04-28
4,0.6264684828257976,0.4577922077922078,0.6264684828257976,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2015-04-07,2015-04-14,2015-04-28
1,0.6214534687447999,0.4642857142857143,0.6214534687447999,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2015-04-07,2015-04-14,2015-04-28
12,0.6175318789135531,0.5292207792207793,0.6175318789135531,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2015-04-07,2015-04-14,2015-04-28
13,0.5687684839454252,0.4220779220779221,0.5687684839454252,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2015-04-07,2015-04-14,2015-04-28
16,0.6429431376901031,0.4025974025974026,0.6429431376901031,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2015-04-14,2015-04-21,2015-05-05
19,0.6410210837258647,0.46753246753246747,0.6410210837258647,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2015-04-14,2015-04-21,2015-05-05
9,0.6355355207953381,0.42857142857142855,0.6355355207953381,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2015-04-14,2015-04-21,2015-05-05
12,0.6349269801499808,0.4642857142857143,0.6349269801499808,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2015-04-14,2015-04-21,2015-05-05
11,0.6281747358357963,0.4220779220779221,0.6281747358357963,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2015-04-14,2015-04-21,2015-05-05
18,0.6247342512259769,0.4025974025974026,0.6247342512259769,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2015-04-14,2015-04-21,2015-05-05
14,0.6223983030184088,0.4058441558441558,0.6223983030184088,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2015-04-14,2015-04-21,2015-05-05
3,0.6220292489791026,0.39935064935064934,0.6220292489791026,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2015-04-14,2015-04-21,2015-05-05
20,0.6209409172666425,0.41233766233766234,0.6209409172666425,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2015-04-14,2015-04-21,2015-05-05
17,0.619201845595077,0.38636363636363635,0.619201845595077,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2015-04-14,2015-04-21,2015-05-05
10,0.6140978510482835,0.39935064935064934,0.6140978510482835,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2015-04-14,2015-04-21,2015-05-05
6,0.6114378887243379,0.3928571428571428,0.6114378887243379,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2015-04-14,2015-04-21,2015-05-05
5,0.6107939642867157,0.3798701298701299,0.6107939642867157,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2015-04-14,2015-04-21,2015-05-05
7,0.6097440695420709,0.38311688311688313,0.6097440695420709,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2015-04-14,2015-04-21,2015-05-05
2,0.6051668608471167,0.39935064935064934,0.6051668608471167,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2015-04-14,2015-04-21,2015-05-05
4,0.5913273545608065,0.3701298701298701,0.5913273545608065,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2015-04-14,2015-04-21,2015-05-05
15,0.5875134166911363,0.4318181818181818,0.5875134166911363,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2015-04-14,2015-04-21,2015-05-05
8,0.5770923230605887,0.3831168831168831,0.5770923230605887,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2015-04-14,2015-04-21,2015-05-05
1,0.5766994745044588,0.40584415584415584,0.5766994745044588,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2015-04-14,2015-04-21,2015-05-05
13,0.5323064951533093,0.3311688311688312,0.5323064951533093,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2015-04-14,2015-04-21,2015-05-05
3,0.636465496826915,0.38636363636363635,0.636465496826915,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2015-04-21,2015-04-28,2015-05-12
19,0.6322705705792626,0.4285714285714286,0.6322705705792626,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2015-04-21,2015-04-28,2015-05-12
11,0.624060915252113,0.34415584415584416,0.624060915252113,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2015-04-21,2015-04-28,2015-05-12
6,0.6171586115803979,0.3733766233766234,0.6171586115803979,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2015-04-21,2015-04-28,2015-05-12
